 Input for stand-alone version of Fast-JX code    T42L60, Cycle 36, Year 2005
  2005       Year
    39       Day of year
     2       Month
     3       time interval of met field (hour)
  11.0  12.0 GMT, PHOTAU
  -1.4  32   Latitude
   0.0   1   Longitude
1009.6       Surface Pressure
   0.1       Surface Albedo
   01    1   CLDFLAG/NRANDO(only CLDFLAG=4)
L57     eta-A       eta-B   Temp   RH      Z(m)    AER-P NDA  AER-P NDA
 22   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.49012E-08
 21   2.34375E-02   1.54413E-01   1.88273E-01   2.34375E-07   4.17233E-07
 20   3.12500E-02   1.08486E+00   3.64481E-01   7.15256E-07   1.32620E-06
 19   2.34375E-02   2.88039E+00   4.13773E-01   1.40071E-06   1.17719E-06
 18   2.34375E-02   4.26670E+00   2.69192E-01   2.05636E-06   6.70552E-07
 17   1.00000E-02   2.22839E+00   0.00000E+00   3.57628E-07   0.00000E+00
 16   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 15   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 14   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 13   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 12   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 11   0.00000E+00   0.00000E+00   0.00000E+00   1.49012E-08   0.00000E+00
 10   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  9   1.00000E-02   5.39067E+00   0.00000E+00   8.94070E-07   0.00000E+00
  8   1.00000E-02   0.00000E+00   0.00000E+00   3.27826E-07   0.00000E+00
  7   1.00000E-02   0.00000E+00   0.00000E+00   2.23517E-07   0.00000E+00
  6   2.34375E-02   2.98869E+00   0.00000E+00   2.05636E-06   0.00000E+00
  5   1.56250E-02   4.29532E+00   0.00000E+00   2.27988E-06   0.00000E+00
  4   4.21875E-01   4.80948E-01   0.00000E+00   8.17329E-06   0.00000E+00
  3   1.00000E-02   0.00000E+00   0.00000E+00   1.19209E-07   0.00000E+00
  2   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  1   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
I=  5  cldFR          tauL          tauI           LWC           IWC
 34   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 33   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 32   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 31   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 30   5.93750E-01   0.00000E+00   9.48024E-03   0.00000E+00   5.93750E-07
 29   1.00000E+00   0.00000E+00   6.32523E-02   0.00000E+00   5.90086E-06
 28   9.92188E-01   0.00000E+00   1.21425E-01   0.00000E+00   1.30534E-05
 27   9.53125E-01   0.00000E+00   1.82655E-01   0.00000E+00   2.04295E-05
 26   3.43750E-01   0.00000E+00   2.73887E-01   0.00000E+00   1.19731E-05
 25   7.03125E-02   0.00000E+00   4.63523E-01   0.00000E+00   4.69387E-06
 24   4.68750E-02   0.00000E+00   3.02305E-01   0.00000E+00   1.69873E-06
 23   3.90625E-02   0.00000E+00   1.49636E-01   3.90625E-07   5.36442E-07
 22   2.34375E-02   0.00000E+00   1.16083E-01   2.34375E-07   2.23517E-07
 21   2.34375E-02   1.98502E-01   2.17806E-01   2.34375E-07   5.06639E-07
 20   3.90625E-02   9.58146E-01   3.36341E-01   7.89762E-07   1.49012E-06
 19   3.12500E-02   2.38974E+00   3.58322E-01   1.54972E-06   1.29640E-06
 18   2.34375E-02   4.76061E+00   2.93527E-01   2.29478E-06   7.52509E-07
 17   1.00000E-02   5.01305E+00   2.05709E-02   8.04663E-07   7.45058E-09
 16   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 15   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 14   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 13   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 12   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 11   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 10   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  9   1.00000E-02   0.00000E+00   0.00000E+00   1.78814E-07   0.00000E+00
  8   0.00000E+00   0.00000E+00   0.00000E+00   7.45058E-08   0.00000E+00
  7   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  6   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  5   7.81250E-02   2.86865E+00   0.00000E+00   7.61449E-06   0.00000E+00
  4   3.20312E-01   1.08769E+00   0.00000E+00   1.40369E-05   0.00000E+00
  3   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  2   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  1   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
I=  6  cldFR          tauL          tauI           LWC           IWC
 34   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 33   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 32   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 31   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 30   6.09375E-01   0.00000E+00   2.35591E-02   0.00000E+00   1.03936E-06
 29   1.00000E+00   0.00000E+00   8.10996E-02   0.00000E+00   8.21054E-06
 28   9.45312E-01   0.00000E+00   1.55627E-01   0.00000E+00   1.73002E-05
 27   9.68750E-01   0.00000E+00   2.22102E-01   0.00000E+00   2.69189E-05
 26   7.34375E-01   0.00000E+00   3.21123E-01   0.00000E+00   3.15905E-05
 25   2.34375E-01   0.00000E+00   3.68268E-01   0.00000E+00   1.15186E-05
 24   7.03125E-02   0.00000E+00   4.02288E-01   0.00000E+00   3.72529E-06
 23   4.68750E-02   0.00000E+00   2.42320E-01   4.68750E-07   1.22190E-06
 22   2.34375E-02   3.74021E-02   2.60777E-01   2.34375E-07   6.55651E-07
 21   1.56250E-02   2.31639E-01   2.62173E-01   1.56250E-07   4.32134E-07
 20   2.34375E-02   9.04126E-01   3.32163E-01   4.47035E-07   8.79169E-07
 19   3.12500E-02   2.25242E+00   3.36516E-01   1.46031E-06   1.19209E-06
 18   2.34375E-02   4.51446E+00   2.87007E-01   2.17557E-06   7.30157E-07
 17   1.56250E-02   3.80720E+00   4.09787E-02   1.22190E-06   3.72529E-08
 16   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 15   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 14   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 13   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 12   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 11   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 10   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  9   1.00000E-02   8.08684E-01   0.00000E+00   1.34110E-07   0.00000E+00
  8   1.00000E-02   5.73902E-01   0.00000E+00   1.04308E-07   0.00000E+00
  7   0.00000E+00   0.00000E+00   0.00000E+00   5.96046E-08   0.00000E+00
  6   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  5   1.48438E-01   7.03988E+00   0.00000E+00   3.54946E-05   0.00000E+00
  4   4.37500E-01   6.54501E-01   0.00000E+00   1.15335E-05   0.00000E+00
  3   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  2   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  1   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
I=  7  cldFR          tauL          tauI           LWC           IWC
 34   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 33   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 32   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 31   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 30   6.17188E-01   0.00000E+00   3.30332E-02   0.00000E+00   1.65030E-06
 29   9.76562E-01   0.00000E+00   9.66179E-02   0.00000E+00   1.01179E-05
 28   7.57812E-01   0.00000E+00   1.91906E-01   0.00000E+00   1.83284E-05
 27   7.89062E-01   0.00000E+00   2.47381E-01   0.00000E+00   2.53022E-05
 26   8.12500E-01   0.00000E+00   2.98153E-01   0.00000E+00   3.16575E-05
 25   6.87500E-01   0.00000E+00   2.79652E-01   0.00000E+00   2.34246E-05
 24   1.40625E-01   0.00000E+00   3.79696E-01   0.00000E+00   6.89924E-06
 23   4.68750E-02   0.00000E+00   3.14527E-01   4.68750E-07   1.72853E-06
 22   3.12500E-02   5.74402E-02   2.94602E-01   3.12500E-07   1.02818E-06
 21   1.56250E-02   2.31644E-01   2.68942E-01   1.56250E-07   4.47035E-07
 20   1.00000E-02   1.17539E+00   4.09752E-01   1.93715E-07   3.87430E-07
 19   2.34375E-02   2.69684E+00   3.81957E-01   1.31130E-06   1.05798E-06
 18   1.56250E-02   7.88504E+00   4.39092E-01   2.53320E-06   8.56817E-07
 17   1.00000E-02   9.47181E+00   1.24845E-01   1.51992E-06   8.19564E-08
 16   0.00000E+00   0.00000E+00   0.00000E+00   8.94070E-08   0.00000E+00
 15   0.00000E+00   0.00000E+00   0.00000E+00   2.98023E-08   0.00000E+00
 14   1.00000E-02   0.00000E+00   0.00000E+00   1.49012E-07   0.00000E+00
 13   4.68750E-02   1.12674E+00   0.00000E+00   1.01328E-06   0.00000E+00
 12   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 11   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 10   3.12500E-02   1.79673E+00   0.00000E+00   1.10269E-06   0.00000E+00
  9   1.32812E-01   3.51497E+00   0.00000E+00   9.90927E-06   0.00000E+00
  8   2.34375E-02   4.61868E+00   0.00000E+00   2.51830E-06   0.00000E+00
  7   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  6   7.03125E-02   1.56674E+00   0.00000E+00   3.23355E-06   0.00000E+00
  5   3.04688E-01   3.21812E+00   0.00000E+00   3.33041E-05   0.00000E+00
  4   3.75000E-01   4.66648E-01   0.00000E+00   7.04825E-06   0.00000E+00
  3   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  2   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  1   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
I=  8  cldFR          tauL          tauI           LWC           IWC
 34   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 33   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 32   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 31   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 30   5.85938E-01   0.00000E+00   4.20661E-02   0.00000E+00   2.16067E-06
 29   8.28125E-01   0.00000E+00   9.81695E-02   0.00000E+00   8.76188E-06
 28   7.89062E-01   0.00000E+00   1.42422E-01   0.00000E+00   1.28374E-05
