       131.82500       28460.0       628.458       1848.33
       131.87500       27710.0       1084.09       1229.21
       131.92500       26130.0       1459.69       690.052
       131.97500       23850.0       1654.73       313.093
       132.02500       21210.0       1560.88       195.656
       132.07500       18830.0       1041.49       452.423
       132.12500       17220.0       177.699       1188.04
       132.17500       16590.0      -408.782       1835.93
       132.22500       16830.0      -666.239       2333.52
       132.27500       17640.0      -549.870       2519.50
       132.32500       18480.0       128.685       2216.59
       132.37500       18980.0       691.992       1912.30
       132.42500       19000.0       835.551       1896.32
       132.47500       18680.0       615.983       2133.91
       132.52500       18310.0       92.8045       2547.41
       132.57500       18120.0      -961.354       3389.47
       132.62500       18440.0      -2118.94       4356.74
       132.67500       19540.0      -3150.58       5267.34
       132.72500       21410.0      -3917.62       6077.44
       132.77500       23650.0      -4042.22       6617.07
       132.82500       25810.0      -3441.45       6763.33
       132.87500       27330.0      -2317.50       6496.08
       132.92500       27640.0      -1056.02       6000.38
       132.97500       26600.0       68.5830       5320.99
       133.02500       24800.0       85.9636       5063.28
       133.07500       23420.0      -1451.94       5532.92
       133.12500       26820.0      -6446.58       8163.65
       133.17500       41730.0      -12641.8       13002.7
       133.22500       74820.0      -19245.3       22889.0
       133.27500       132600.      -22785.7       38061.2
       133.32500       216100.      -18317.9       56320.5
       133.37500       313500.      -978.827       72862.5
       133.42500       405200.       26375.8       82747.5
       133.47500       470000.       57588.8       80693.1
       133.52500       488200.       84563.7       67032.3
       133.57500       453600.       98845.5       45406.5
       133.62500       377700.       96082.9       21983.9
       133.67500       280400.       77698.4       4847.91
       133.72500       184500.       52298.8      -2839.15
       133.77500       108300.       29726.0      -5157.08
       133.82500       58330.0       12776.5      -3028.28
       133.87500       31280.0       2529.49       1125.11
       133.92500       20350.0      -446.866       3104.83
       133.97500       17600.0      -379.547       3012.08
       134.02500       17400.0      -473.399       2894.64
       134.07500       17630.0      -446.208       2692.68
       134.12500       17900.0      -324.277       2494.38
       134.17500       18170.0      -109.614       2228.91
       134.22500       18300.0       42.6350       2084.07
       134.27500       18200.0       330.642       1938.33
       134.32500       18030.0       634.252       1762.43
       134.37500       17900.0       917.353       1588.81
       134.42500       17790.0       1001.40       1650.50
       134.47500       17800.0       1062.92       1643.65
       134.52500       17920.0       1145.84       1520.74
       134.57500       18050.0       882.361       1805.85
       134.62500       18140.0       628.689       2146.71
       134.67500       18160.0       913.799       2043.91
       134.72500       18110.0       1551.34       1745.57
       134.77500       18160.0       1920.49       1704.47
       134.82500       18470.0       2671.27       1336.68
       134.87500       19560.0       3097.04       1260.85
       134.92500       21700.0       2900.22       1865.37
       134.97500       24950.0       2071.00       3094.47
       135.02500       28840.0       1398.04       4320.38
       135.07500       32610.0       699.671       5520.70
       135.12500       35020.0       628.798       6068.56
       135.17500       35620.0       811.365       5977.19
       135.22500       34730.0       940.867       5465.43
       135.27500       33890.0       651.278       4829.82
       135.32500       34550.0       346.975       4110.59
       135.37500       37660.0      -3.01952       3666.43
       135.42500       43030.0      -307.749       3657.73
       135.47500       49170.0      -160.174       3783.40
       135.52500       53770.0       218.131       4210.19
       135.57500       55600.0       477.401       4792.34
       135.62500       54550.0       352.804       5331.97
       135.67500       51470.0       448.433       5221.86
       135.72500       47890.0       644.365       4731.12
       135.77500       44920.0       1151.48       3751.03
       135.82500       42670.0       1583.47       2878.77
       135.87500       40820.0       1675.97       2513.23
       135.92500       38900.0       1215.21       2806.09
       135.97500       36520.0       622.701       3241.52
       136.02500       33900.0      -243.096       3906.31
       136.07500       31470.0      -809.299       4253.54
       136.12500       29610.0      -947.065       4183.62
       136.17500       28390.0      -603.558       3818.55
       136.22500       27780.0      -83.2762       3448.01
       136.27500       27610.0       776.727       2869.13
       136.32500       27680.0       1463.97       2437.36
       136.37500       27630.0       2229.24       1854.82
       136.42500       27270.0       2853.84       1245.30
       136.47500       26610.0       2943.44       922.715
       136.52500       25720.0       2764.66       857.363
       136.57500       24810.0       2644.50       828.113
       136.62500       24090.0       2635.81       956.968
       136.67500       23790.0       2984.46       918.148
       136.72500       23940.0       3765.56       603.823
       136.77500       24490.0       4441.21       343.866
       136.82500       25280.0       5005.64       224.182
       136.87500       26390.0       5076.09       386.854
       136.92500       27750.0       4268.03       1201.52
       136.97500       29120.0       3459.97       2016.18
       137.02500       30300.0       2845.18       2681.44
       137.07500       31120.0       2099.54       3375.48
       137.12500       31360.0       1710.11       3717.25
       137.17500       31040.0       1761.83       3654.65
       137.22500       30420.0       1247.34       3939.29
       137.27500       29590.0       738.643       4138.03
       137.32500       28750.0       642.783       3949.77
       137.37500       28100.0       678.664       3618.95
       137.42500       27680.0       500.770       3439.82
       137.47500       27310.0       605.089       3200.85
       137.52500       27090.0       598.176       3102.15
       137.57500       26990.0       397.997       3152.86
       137.62500       26900.0       6.55927       3423.80
       137.67500       26840.0      -6.14744       3411.00
       137.72500       26950.0       41.5515       3206.76
       137.77500       27230.0       220.991       2859.96
       137.82500       27700.0       435.654       2594.49
       137.87500       28370.0       757.765       2345.48
       137.92500       29050.0       1362.98       1922.85
       137.97500       29610.0       2356.73       1272.24
       138.02500       29970.0       3295.87       727.168
       138.07500       30020.0       3903.09       375.364
       138.12500       29720.0       4096.36       225.958
       138.17500       29140.0       3804.56       528.431
       138.22500       28400.0       2878.36       1384.67
       138.27500       27630.0       2076.10       2113.43
       138.32500       26980.0       1812.62       2398.54
       138.37500       26530.0       1796.12       2542.48
       138.42500       26330.0       2130.94       2306.26
       138.47500       26360.0       2814.17       1732.85
       138.52500       26580.0       3257.32       1399.31
       138.57500       26980.0       3331.56       1405.26
       138.62500       27510.0       3320.86       1463.29
       138.67500       28140.0       2823.09       1902.37
       138.72500       28730.0       2163.27       2430.55
       138.77500       29140.0       1692.69       2667.67
       138.82500       29270.0       1369.46       2732.08
       138.87500       29190.0       1177.97       2653.93
       138.92500       28880.0       1563.39       2170.52
       138.97500       28720.0       1912.92       2017.92
       139.02500       29860.0       1608.69       3913.27
       139.07500       35380.0       2054.19       7870.79
       139.12500       47840.0       4966.76       13074.0
       139.17500       67980.0       10363.1       19677.5
       139.22500       94530.0       17350.3       27240.6
       139.27500       122700.       23759.6       34015.4
       139.32500       143500.       28470.0       37611.8
       139.37500       151000.       27094.6       39896.4
       139.42500       143500.       20257.7       39662.9
       139.47500       122800.       11142.5       35988.7
       139.52500       95460.0       3056.59       29727.3
       139.57500       69980.0      -2205.38       22640.0
       139.62500       50920.0      -4340.67       15971.8
       139.67500       39440.0      -3754.99       10507.0
       139.72500       34850.0      -1941.21       6852.06
       139.77500       34810.0      -1098.39       5521.97
       139.82500       36860.0      -796.788       5275.25
       139.87500       40060.0      -240.163       5170.64
       139.92500       45100.0       418.346       5466.77
       139.97500       53190.0       1286.42       6478.47
       140.02500       64030.0       3385.46       7949.91
       140.07500       76640.0       6732.19       10035.5
       140.12500       90380.0       10391.9       12711.6
       140.17500       102300.       14046.5       15061.3
       140.22500       108300.       17524.1       15810.9
       140.27500       107500.       18549.5       15696.7
       140.32500       100800.       16380.5       14659.3
       140.37500       88980.0       12750.4       12449.0
       140.42500       75150.0       8953.79       9589.25
       140.47500       62960.0       6027.46       6803.16
       140.52500       53870.0       3889.83       4696.58
       140.57500       47540.0       3328.93       3053.87
       140.62500       43700.0       3803.71       1949.49
       140.67500       41570.0       4116.90       1530.96
       140.72500       40070.0       4022.16       1527.30
       140.77500       38850.0       3797.69       1737.02
       140.82500       38040.0       3598.63       1972.33
       140.87500       37690.0       3234.61       2339.68
       140.92500       37780.0       3006.35       2706.13
       140.97500       38340.0       2988.97       2963.84
       141.02500       39290.0       3283.89       2916.79
       141.07500       40480.0       3388.44       2976.20
       141.12500       41580.0       3825.80       2728.56
       141.17500       42370.0       4207.43       2401.88
       141.22500       42670.0       4600.64       1903.39
       141.27500       42500.0       4514.59       1770.87
       141.32500       41870.0       4526.18       1599.07
       141.37500       41090.0       4212.76       1719.22
       141.42500       40430.0       3671.97       2092.05
       141.47500       40050.0       3078.58       2641.25
       141.52500       39950.0       2863.91       2906.71
       141.57500       40100.0       2669.76       3169.90
       141.62500       40410.0       2269.63       3569.69
       141.67500       40660.0       1859.69       3913.74
       141.72500       40700.0       1171.56       4459.28
       141.77500       40490.0       516.641       5015.33
       141.82500       40120.0       169.117       5238.75
       141.87500       39570.0       308.660       5081.11
       141.92500       38960.0       888.458       4632.89
       141.97500       38440.0       1857.69       3842.91
       142.02500       38150.0       2603.33       3148.87
       142.07500       38020.0       3348.97       2454.83
       142.12500       38200.0       3847.63       1901.97
       142.17500       38970.0       3769.38       1754.38
       142.22500       40580.0       3496.97       1869.97
       142.27500       43140.0       3202.28       2215.39
       142.32500       46550.0       2503.68       3117.34
       142.37500       50370.0       1827.60       4087.83
       142.42500       53720.0       979.644       5091.66
       142.47500       55630.0       128.562       5840.07
       142.52500       55580.0      -630.018       6222.93
       142.57500       53700.0      -1221.87       6246.20
       142.62500       50540.0      -1400.88       5882.48
       142.67500       46950.0      -458.185       4882.30
       142.72500       43940.0       701.412       3985.87
       142.77500       41900.0       1794.81       3366.78
       142.82500       40840.0       3016.16       2761.87
       142.87500       40630.0       3906.72       2534.83
       142.92500       41160.0       4032.01       2890.33
       142.97500       42300.0       3917.22       3485.71
       143.02500       44130.0       3987.90       3946.76
       143.07500       46740.0       4141.50       4284.90
       143.12500       49910.0       4319.39       4464.02
       143.17500       53140.0       4230.68       4672.84
       143.22500       55810.0       4100.71       4587.84
       143.27500       57410.0       3526.48       4651.78
       143.32500       57550.0       2774.58       4834.97
       143.37500       56490.0       1844.13       5251.18
       143.42500       54730.0       1611.62       5177.60
       143.47500       52940.0       1496.37       5176.22
       143.52500       51520.0       2223.51       4555.29
       143.57500       50850.0       2737.77       3972.27
       143.62500       50670.0       3111.37       3362.29
       143.67500       50610.0       2847.65       3349.02
       143.72500       50390.0       2297.94       3552.33
       143.77500       49930.0       1010.39       4434.59
       143.82500       49230.0      -203.820       5436.58
       143.87500       48530.0      -1081.20       6273.17
       143.92500       48040.0      -1249.06       6448.17
       143.97500       47820.0      -750.172       6193.68
       144.02500       47870.0       188.968       5648.62
       144.07500       48100.0       1319.37       4883.32
       144.12500       48380.0       2578.61       4018.42
       144.17500       48640.0       3522.65       3501.22
       144.22500       49000.0       3730.64       3435.43
       144.27500       49490.0       3684.71       3412.13
       144.32500       50000.0       3519.76       3544.17
       144.37500       50570.0       3117.62       3873.14
       144.42500       51170.0       2757.39       4083.77
       144.47500       51640.0       2688.06       4105.70
       144.52500       51900.0       2512.41       4295.77
       144.57500       51970.0       2380.67       4438.33
       144.62500       51770.0       2501.71       4353.80
       144.67500       51370.0       2369.97       4496.35
       144.72500       50820.0       2228.42       4583.16
       144.77500       50200.0       2402.07       4322.27
       144.82500       49660.0       2336.52       4187.47
       144.87500       49310.0       1871.74       4338.69
       144.92500       49080.0       1826.71       4201.60
       144.97500       49020.0       1579.72       4342.78
       145.02500       49070.0       1349.45       4638.40
       145.07500       49170.0       1589.76       4696.90
       145.12500       49320.0       1901.40       4804.30
       145.17500       49590.0       1875.33       5190.87
       145.22500       50070.0       2177.17       5242.52
       145.27500       50860.0       2397.85       5189.52
       145.32500       51880.0       2647.74       5005.39
       145.37500       53110.0       3195.21       4432.89
       145.42500       54320.0       4166.22       3415.35
       145.47500       55240.0       4730.18       2698.92
       145.52500       55710.0       5167.31       2152.91
       145.57500       55770.0       5287.23       1883.78
       145.62500       55430.0       5450.18       1680.91
       145.67500       55070.0       5586.83       1566.23
       145.72500       54970.0       5800.60       1414.54
       145.77500       55130.0       6432.11       903.722
       145.82500       55590.0       6873.26       499.362
       145.87500       56300.0       6515.93       667.036
       145.92500       56920.0       5699.84       1198.40
       145.97500       57220.0       5066.31       1638.39
       146.02500       57490.0       3880.41       2623.02
       146.07500       57910.0       3028.44       3485.20
       146.12500       58540.0       3097.11       3875.42
       146.17500       59520.0       3576.84       4106.20
       146.22500       60860.0       4203.02       4278.05
       146.27500       62120.0       5296.65       3957.34
       146.32500       62910.0       6035.84       3761.36
       146.37500       63200.0       6316.94       3516.92
       146.42500       63180.0       6049.21       3362.00
       146.47500       63330.0       5354.82       3396.69
       146.52500       64360.0       4528.69       3573.93
       146.57500       66610.0       3950.67       3794.60
       146.62500       69890.0       3310.46       4434.27
       146.67500       73470.0       3308.92       4960.20
       146.72500       76540.0       3452.94       5540.97
       146.77500       78220.0       3437.80       6167.88
       146.82500       78160.0       3038.79       6752.27
       146.87500       76680.0       2862.01       6757.74
       146.92500       74750.0       2205.74       6830.82
       146.97500       73370.0       1589.60       7013.10
       147.02500       73810.0       1333.92       7283.13
       147.07500       77190.0       1311.87       7811.34
       147.12500       83940.0       1255.94       8741.20
       147.17500       93530.0       1714.27       9088.04
       147.22500       104300.       2184.85       8850.92
       147.27500       113900.       1364.51       8942.26
       147.32500       119600.       1168.31       7827.33
       147.37500       119800.       923.060       6433.67
       147.42500       114200.       287.725       5793.93
       147.47500       104500.       472.727       5062.84
       147.52500       93050.0       1883.99       3754.73
       147.57500       82260.0       3683.13       2630.77
       147.62500       73820.0       5525.30       1573.08
       147.67500       68140.0       7221.01       574.318
       147.72500       64850.0       7938.58       196.019
       147.77500       63180.0       7519.95       668.921
       147.82500       62580.0       6775.43       1547.56
       147.87500       63080.0       6365.95       2488.36
       147.92500       65220.0       6328.52       3345.11
