ATLAS3-SUSIM  13 Nov 1994.
Wavelength in nm and Irradiance in mW/m2/nm
0.15 nm resolution (FWHM)
 
Wavelength Irradiance
  308.86  5.8276e+02
  308.91  5.8296e+02
  308.96  6.2685e+02
  309.01  6.5760e+02
  309.06  6.2746e+02
  309.11  5.9760e+02
  309.16  5.5349e+02
  309.21  4.9197e+02
  309.26  4.6529e+02
  309.31  4.5310e+02
  309.36  3.9495e+02
  309.41  3.8277e+02
  309.46  3.9203e+02
  309.51  5.1106e+02
  309.56  6.4730e+02
  309.61  6.7474e+02
  309.66  5.8937e+02
  309.71  5.5540e+02
  309.76  4.6156e+02
  309.81  4.2744e+02
  309.86  5.2225e+02
  309.91  5.9146e+02
  309.96  6.1192e+02
  310.01  5.3488e+02
  310.06  3.9888e+02
  310.11  3.1121e+02
  310.16  2.9018e+02
  310.21  3.1531e+02
  310.26  3.5400e+02
  310.31  4.4883e+02
  310.36  5.4037e+02
  310.41  6.7377e+02
  310.46  7.7249e+02
  310.51  7.8796e+02
  310.56  7.7106e+02
  310.61  7.5019e+02
  310.66  7.3164e+02
  310.71  7.6647e+02
  310.76  7.7686e+02
  310.81  8.2334e+02
  310.86  8.6159e+02
  310.91  9.1028e+02
  310.96  9.1262e+02
  311.01  9.0075e+02
  311.06  8.1569e+02
  311.11  7.6291e+02
  311.16  7.2685e+02
  311.21  7.6329e+02
  311.26  8.1252e+02
  311.31  8.5566e+02
  311.36  8.8287e+02
  311.41  8.8955e+02
  311.46  8.1275e+02
  311.51  7.4478e+02
  311.56  7.5198e+02
  311.61  8.0636e+02
  311.66  8.2760e+02
  311.71  7.8389e+02
  311.76  6.7323e+02
  311.81  6.4650e+02
  311.86  6.5225e+02
  311.91  6.3981e+02
  311.96  6.3925e+02
  312.01  6.2848e+02
  312.06  6.0937e+02
  312.11  6.0322e+02
  312.16  6.0717e+02
  312.21  6.0914e+02
  312.26  5.9797e+02
  312.31  6.1964e+02
  312.36  6.9643e+02
  312.41  7.3181e+02
  312.46  7.9630e+02
  312.51  8.0545e+02
  312.56  7.4119e+02
  312.61  6.6400e+02
  312.66  6.1589e+02
  312.71  6.3591e+02
  312.76  6.9790e+02
  312.81  7.3489e+02
  312.86  7.5119e+02
  312.91  7.3471e+02
  312.96  7.2684e+02
  313.01  7.3394e+02
  313.06  7.5653e+02
  313.11  7.3784e+02
  313.16  7.0693e+02
  313.21  7.0030e+02
  313.26  7.0701e+02
  313.31  7.0222e+02
  313.36  7.0163e+02
  313.41  6.9364e+02
  313.46  6.7114e+02
  313.51  6.3699e+02
  313.56  6.7783e+02
  313.61  7.3110e+02
  313.66  7.5224e+02
  313.71  7.2983e+02
  313.76  7.4551e+02
  313.81  7.8204e+02
  313.86  8.2102e+02
  313.91  8.8461e+02
  313.96  9.0639e+02
  314.01  8.7187e+02
  314.06  8.3852e+02
  314.11  8.1446e+02
  314.16  8.3151e+02
  314.21  8.7448e+02
  314.26  8.6750e+02
  314.31  8.6368e+02
  314.36  6.5840e+02
  314.41  5.2410e+02
  314.46  4.3587e+02
  314.51  3.7298e+02
  314.56  3.6945e+02
  314.61  5.3424e+02
  314.66  6.0234e+02
  314.71  6.3551e+02
  314.76  6.6145e+02
  314.81  6.4601e+02
  314.86  6.6759e+02
  314.91  6.8420e+02
  314.96  8.1252e+02
  315.01  8.3914e+02
  315.06  8.0856e+02
  315.11  7.8578e+02
  315.16  7.4820e+02
  315.21  7.6982e+02
  315.26  7.6058e+02
  315.31  7.5913e+02
  315.36  7.7680e+02
  315.41  7.8396e+02
  315.46  7.8750e+02
  315.51  7.4745e+02
  315.56  7.2195e+02
  315.61  7.2560e+02
  315.66  7.2741e+02
  315.71  6.8460e+02
  315.76  6.6521e+02
  315.81  5.1114e+02
  315.86  4.4717e+02
  315.91  4.3579e+02
  315.96  4.2818e+02
  316.01  4.3953e+02
  316.06  4.7573e+02
  316.11  4.9119e+02
  316.16  4.9007e+02
  316.21  4.8650e+02
  316.26  5.1752e+02
  316.31  5.7179e+02
  316.36  6.4484e+02
  316.41  6.9331e+02
  316.46  7.1426e+02
  316.51  6.9547e+02
  316.56  6.5284e+02
  316.61  5.3159e+02
  316.66  6.7987e+02
  316.71  6.9715e+02
  316.76  6.9894e+02
  316.81  7.4697e+02
  316.86  7.7149e+02
  316.91  7.1414e+02
  316.96  6.8001e+02
  317.01  6.9512e+02
  317.06  7.6394e+02
  317.11  8.5849e+02
  317.16  9.0641e+02
  317.21  9.5055e+02
  317.26  9.6656e+02
  317.31  9.4673e+02
  317.36  9.5615e+02
  317.41  9.3843e+02
  317.46  9.0849e+02
  317.51  8.6043e+02
  317.56  8.4009e+02
  317.61  8.3466e+02
  317.66  8.8122e+02
  317.71  9.4458e+02
  317.76  9.3932e+02
  317.81  9.4826e+02
  317.86  8.6063e+02
  317.91  7.2238e+02
  317.96  6.4903e+02
  318.01  5.8005e+02
  318.06  5.2294e+02
  318.11  5.2809e+02
  318.16  5.5388e+02
  318.21  5.4698e+02
  318.26  5.3669e+02
  318.31  5.5586e+02
  318.36  5.9538e+02
  318.41  6.0383e+02
  318.46  6.2798e+02
  318.51  6.5219e+02
  318.56  6.6619e+02
  318.61  6.9117e+02
  318.66  7.1582e+02
  318.71  7.5104e+02
  318.76  7.3782e+02
  318.81  7.2910e+02
  318.86  7.5138e+02
  318.91  7.7872e+02
  318.96  8.5865e+02
  319.01  9.6425e+02
  319.06  9.7571e+02
  319.11  8.6878e+02
  319.16  7.6278e+02
  319.21  6.8554e+02
  319.26  6.4265e+02
  319.31  5.3674e+02
  319.36  4.7728e+02
  319.41  5.4006e+02
  319.46  5.7657e+02
  319.51  6.6062e+02
  319.56  7.1342e+02
  319.61  7.1845e+02
  319.66  7.2174e+02
  319.71  7.1994e+02
  319.76  6.9059e+02
  319.81  6.9575e+02
  319.86  7.9243e+02
  319.91  8.2416e+02
  319.96  9.0806e+02
  320.01  9.5750e+02
  320.06  8.8091e+02
  320.11  7.4908e+02
  320.16  7.6296e+02
  320.21  8.3993e+02
  320.26  8.9739e+02
  320.31  8.7530e+02
  320.36  8.4583e+02
  320.41  8.7539e+02
  320.46  8.9941e+02
  320.51  9.7032e+02
  320.56  9.8446e+02
  320.61  9.2545e+02
  320.66  9.0602e+02
  320.71  9.3576e+02
  320.76  9.5724e+02
  320.81  9.6164e+02
  320.86  9.1662e+02
  320.91  8.3954e+02
  320.96  7.6504e+02
  321.01  7.4191e+02
  321.06  6.9742e+02
  321.11  7.0718e+02
  321.16  6.4429e+02
  321.21  6.0394e+02
  321.26  5.9744e+02
  321.31  5.9246e+02
  321.36  6.0249e+02
  321.41  6.1375e+02
  321.46  5.6324e+02
  321.51  5.6011e+02
  321.56  6.1339e+02
  321.61  6.9265e+02
  321.66  7.5398e+02
  321.71  7.6087e+02
  321.76  7.3114e+02
  321.81  6.9561e+02
  321.86  7.5046e+02
  321.91  8.4906e+02
  321.96  9.2171e+02
  322.01  8.9969e+02
  322.06  8.7075e+02
  322.11  8.6031e+02
  322.16  9.1110e+02
  322.21  8.6527e+02
  322.26  7.6097e+02
  322.31  6.7944e+02
  322.36  6.5752e+02
  322.41  6.9090e+02
  322.46  8.1783e+02
  322.51  8.4858e+02
  322.56  8.3112e+02
  322.61  7.4778e+02
  322.66  6.4041e+02
  322.71  6.1672e+02
  322.76  6.3731e+02
  322.81  6.5085e+02
  322.86  6.1216e+02
  322.91  5.7339e+02
  322.96  5.5563e+02
  323.01  5.4422e+02
  323.06  5.4571e+02
  323.11  6.0712e+02
  323.16  6.1828e+02
  323.21  7.0684e+02
  323.26  7.8847e+02
  323.31  8.0020e+02
  323.36  8.0185e+02
  323.41  7.5799e+02
  323.46  6.8467e+02
  323.51  5.9372e+02
  323.56  6.0117e+02
  323.61  6.3481e+02
  323.66  6.9417e+02
  323.71  6.5442e+02
  323.76  6.1847e+02
  323.81  6.5701e+02
  323.86  7.5629e+02
  323.91  7.9536e+02
  323.96  8.0785e+02
  324.01  7.1375e+02
  324.06  6.9841e+02
  324.11  8.4416e+02
  324.16  8.9426e+02
  324.21  9.0373e+02
  324.26  8.4338e+02
  324.31  8.1805e+02
  324.36  8.0881e+02
  324.41  7.8759e+02
  324.46  7.9035e+02
  324.51  7.7664e+02
  324.56  8.3671e+02
  324.61  8.7097e+02
  324.66  9.0106e+02
  324.71  9.2823e+02
  324.76  8.6926e+02
  324.81  8.4375e+02
  324.86  7.4165e+02
  324.91  7.0165e+02
  324.96  7.1830e+02
  325.01  7.4432e+02
  325.06  7.6982e+02
  325.11  7.7323e+02
  325.16  7.6473e+02
  325.21  7.7370e+02
  325.26  8.0872e+02
  325.31  8.3469e+02
  325.36  8.4253e+02
  325.41  8.3571e+02
  325.46  8.2646e+02
  325.51  8.0548e+02
  325.56  9.4062e+02
  325.61  1.0046e+03
  325.66  1.0817e+03
  325.71  1.0551e+03
  325.76  1.0289e+03
  325.81  9.9359e+02
  325.86  9.8776e+02
  325.91  9.9940e+02
  325.96  1.0795e+03
  326.01  1.1099e+03
  326.06  1.1110e+03
  326.11  1.1038e+03
  326.16  1.0523e+03
  326.21  1.0502e+03
  326.26  1.0066e+03
  326.31  1.0108e+03
  326.36  1.0565e+03
  326.41  1.0702e+03
  326.46  1.0169e+03
  326.51  9.2381e+02
  326.56  8.7019e+02
  326.61  8.7323e+02
  326.66  9.2545e+02
  326.71  9.8765e+02
  326.76  1.0850e+03
  326.81  1.0933e+03
  326.86  1.0725e+03
  326.91  1.0799e+03
  326.96  1.0732e+03
  327.01  1.0647e+03
  327.06  1.0396e+03
  327.11  1.0169e+03
  327.16  9.6850e+02
  327.21  8.8246e+02
  327.26  8.8638e+02
  327.31  9.5644e+02
  327.36  9.9620e+02
  327.41  1.0550e+03
  327.46  1.0132e+03
  327.51  1.0144e+03
  327.56  1.0348e+03
  327.61  1.0759e+03
  327.66  1.0549e+03
  327.71  1.0119e+03
  327.76  9.3932e+02
  327.81  9.4807e+02
  327.86  9.5908e+02
  327.91  9.9594e+02
  327.96  9.7495e+02
  328.01  9.3838e+02
  328.06  9.1814e+02
  328.11  9.2854e+02
  328.16  9.6897e+02
  328.21  1.0037e+03
  328.26  9.7227e+02
  328.31  9.5372e+02
  328.36  9.0608e+02
  328.41  9.4948e+02
  328.46  9.8493e+02
  328.51  1.0095e+03
  328.56  1.0210e+03
  328.61  9.3599e+02
  328.66  9.1110e+02
  328.71  8.3820e+02
  328.76  7.9671e+02
  328.81  7.3676e+02
  328.86  7.9506e+02
  328.91  8.5794e+02
  328.96  9.2163e+02
  329.01  1.0102e+03
  329.06  1.1053e+03
  329.11  1.1586e+03
  329.16  1.1396e+03
  329.21  1.1058e+03
  329.26  1.0802e+03
  329.31  1.0655e+03
  329.36  1.0859e+03
  329.41  1.1143e+03
  329.46  1.1858e+03
  329.51  1.1959e+03
  329.56  1.1900e+03
  329.61  1.1298e+03
  329.66  1.1058e+03
  329.71  1.1294e+03
  329.76  1.1437e+03
  329.81  1.1642e+03
  329.86  1.1534e+03
  329.91  1.1262e+03
  329.96  1.1011e+03
  330.01  1.1133e+03
  330.06  1.1922e+03
  330.11  1.3031e+03
  330.16  1.3428e+03
  330.21  1.2804e+03
  330.26  1.1841e+03
  330.31  1.0605e+03
  330.36  9.6643e+02
  330.41  9.6908e+02
  330.46  1.0391e+03
  330.51  1.0865e+03
  330.56  1.0073e+03
  330.61  1.0046e+03
  330.66  8.9304e+02
  330.71  7.9383e+02
  330.76  7.7621e+02
  330.81  8.4752e+02
  330.86  9.2453e+02
  330.91  1.0227e+03
  330.96  1.0601e+03
  331.01  1.0731e+03
  331.06  1.0837e+03
  331.11  1.0607e+03
  331.16  1.0490e+03
  331.21  1.0642e+03
  331.26  1.0637e+03
  331.31  1.0366e+03
  331.36  9.9066e+02
  331.41  9.8712e+02
  331.46  9.5639e+02
  331.51  9.2815e+02
  331.56  8.7611e+02
  331.61  8.7601e+02
  331.66  9.1629e+02
  331.71  1.0017e+03
  331.76  1.0578e+03
  331.81  1.0653e+03
  331.86  1.0731e+03
  331.91  1.0925e+03
  331.96  1.0889e+03
  332.01  1.0925e+03
  332.06  1.0664e+03
  332.11  1.0319e+03
  332.16  1.0245e+03
  332.21  1.0051e+03
  332.26  1.0346e+03
  332.31  9.2126e+02
  332.36  8.3643e+02
  332.41  7.9211e+02
  332.46  7.9412e+02
  332.51  8.9523e+02
  332.56  9.6758e+02
  332.61  1.0716e+03
  332.66  1.1016e+03
  332.71  1.1302e+03
  332.76  1.0540e+03
  332.81  9.9874e+02
  332.86  9.7814e+02
  332.91  9.9654e+02
  332.96  9.5214e+02
  333.01  9.0513e+02
  333.06  8.6255e+02
  333.11  8.7249e+02
  333.16  9.9321e+02
  333.21  1.0551e+03
  333.26  1.0817e+03
  333.31  1.0271e+03
  333.36  1.0244e+03
  333.41  1.0590e+03
  333.46  1.0900e+03
  333.51  1.0179e+03
  333.56  9.3258e+02
  333.61  8.8554e+02
  333.66  8.0269e+02
  333.71  7.6310e+02
  333.76  7.3996e+02
  333.81  7.9911e+02
  333.86  8.3548e+02
  333.91  9.2915e+02
  333.96  9.9096e+02
  334.01  1.0037e+03
  334.06  9.5335e+02
  334.11  9.7747e+02
  334.16  9.7456e+02
  334.21  9.9817e+02
  334.26  9.6329e+02
  334.31  9.4810e+02
  334.36  9.0441e+02
  334.41  1.0177e+03
  334.46  1.0699e+03
  334.51  1.1025e+03
  334.56  1.0983e+03
  334.61  1.0937e+03
  334.66  1.1016e+03
  334.71  1.1161e+03
  334.76  1.0914e+03
  334.81  1.0762e+03
  334.86  1.0592e+03
  334.91  1.0425e+03
  334.96  8.9100e+02
  335.01  7.4945e+02
  335.06  6.8639e+02
  335.11  7.6267e+02
  335.16  8.7165e+02
  335.21  1.0688e+03
  335.26  1.1015e+03
  335.31  1.1106e+03
  335.36  1.1046e+03
  335.41  1.0887e+03
  335.46  1.0354e+03
  335.51  1.0175e+03
  335.56  1.0418e+03
  335.61  1.1093e+03
  335.66  1.1748e+03
  335.71  1.1530e+03
  335.76  1.1475e+03
  335.81  1.1202e+03
  335.86  1.0808e+03
  335.91  1.0160e+03
  335.96  8.4968e+02
  336.01  6.9284e+02
  336.06  5.7114e+02
  336.11  5.0976e+02
  336.16  4.8598e+02
  336.21  4.6432e+02
  336.26  5.1351e+02
  336.31  6.5795e+02
  336.36  7.0025e+02
  336.41  8.9843e+02
  336.46  9.8188e+02
  336.51  1.0226e+03
  336.56  1.0434e+03
  336.61  1.1036e+03
  336.66  1.0686e+03
  336.71  9.9640e+02
  336.76  9.3533e+02
  336.81  8.9741e+02
  336.86  8.0795e+02
  336.91  7.7411e+02
  336.96  7.6559e+02
  337.01  7.0559e+02
  337.06  6.7209e+02
  337.11  7.0472e+02
  337.16  7.4293e+02
  337.21  7.5878e+02
  337.26  7.2605e+02
  337.31  6.9419e+02
  337.36  6.8991e+02
  337.41  7.1605e+02
  337.46  8.1453e+02
  337.51  8.8647e+02
  337.56  8.9334e+02
  337.61  9.9544e+02
  337.66  1.0942e+03
  337.71  1.1519e+03
  337.76  1.1543e+03
  337.81  1.1449e+03
  337.86  1.1345e+03
  337.91  1.0445e+03
  337.96  9.2413e+02
  338.01  8.7687e+02
  338.06  7.8151e+02
  338.11  6.5154e+02
  338.16  6.4077e+02
  338.21  6.8142e+02
  338.26  8.9503e+02
  338.31  1.0113e+03
  338.36  1.0098e+03
  338.41  9.7848e+02
  338.46  9.1582e+02
  338.51  9.2871e+02
  338.56  9.6615e+02
  338.61  1.0349e+03
  338.66  1.0537e+03
  338.71  1.0974e+03
  338.76  1.1538e+03
  338.81  1.1120e+03
  338.86  1.0704e+03
  338.91  8.9171e+02
  338.96  9.0062e+02
  339.01  1.0402e+03
  339.06  1.1180e+03
  339.11  1.1697e+03
  339.16  1.0939e+03
  339.21  9.8316e+02
  339.26  9.5002e+02
  339.31  8.1073e+02
  339.36  7.5532e+02
  339.41  7.0986e+02
  339.46  7.3162e+02
  339.51  8.2558e+02
  339.56  9.2185e+02
  339.61  9.6307e+02
  339.66  1.0018e+03
  339.71  1.0213e+03
  339.76  1.0501e+03
  339.81  1.0883e+03
  339.86  1.1110e+03
  339.91  1.1213e+03
  339.96  1.1380e+03
  340.01  1.1425e+03
  340.06  1.1261e+03
  340.11  1.2233e+03
  340.16  1.2910e+03
  340.21  1.2475e+03
  340.26  1.0766e+03
  340.31  1.0833e+03
  340.36  1.0599e+03
  340.41  1.0730e+03
  340.46  1.0800e+03
  340.51  1.0289e+03
  340.56  1.0072e+03
  340.61  1.0065e+03
  340.66  1.0072e+03
  340.71  1.0471e+03
  340.76  1.0241e+03
  340.81  9.1099e+02
  340.86  8.8479e+02
  340.91  9.2191e+02
  340.96  9.5294e+02
  341.01  9.4917e+02
  341.06  9.3382e+02
  341.11  9.5035e+02
  341.16  1.0105e+03
  341.21  1.0896e+03
  341.26  1.1171e+03
  341.31  1.0523e+03
  341.36  1.0572e+03
  341.41  8.3125e+02
  341.46  8.3262e+02
  341.51  7.5177e+02
  341.56  6.9582e+02
  341.61  7.2943e+02
  341.66  8.3138e+02
  341.71  8.7689e+02
  341.76  1.0065e+03
  341.81  1.0063e+03
  341.86  9.7594e+02
  341.91  9.8184e+02
  341.96  1.0223e+03
  342.01  1.1255e+03
  342.06  1.1834e+03
  342.11  1.2051e+03
  342.16  1.1918e+03
  342.21  1.1331e+03
  342.26  1.1019e+03
  342.31  1.0966e+03
  342.36  9.8919e+02
  342.41  9.0017e+02
  342.46  8.6461e+02
  342.51  8.6043e+02
  342.56  9.1126e+02
  342.61  1.0480e+03
  342.66  1.0928e+03
  342.71  1.0882e+03
  342.76  1.0384e+03
  342.81  9.1169e+02
  342.86  9.3112e+02
  342.91  9.9627e+02
  342.96  1.0032e+03
  343.01  1.1210e+03
  343.06  1.2256e+03
  343.11  1.2734e+03
  343.16  1.2435e+03
  343.21  1.2129e+03
  343.26  1.1065e+03
  343.31  1.0425e+03
  343.36  9.7324e+02
  343.41  9.2276e+02
  343.46  8.1962e+02
  343.51  8.9178e+02
  343.56  1.0106e+03
  343.61  1.1677e+03
  343.66  1.1871e+03
  343.71  1.1321e+03
  343.76  1.0672e+03
  343.81  9.9340e+02
  343.86  9.2338e+02
  343.91  9.2942e+02
  343.96  9.6156e+02
  344.01  9.7529e+02
  344.06  8.4129e+02
  344.11  7.8283e+02
  344.16  6.1044e+02
  344.21  4.7199e+02
  344.26  5.2559e+02
  344.31  5.8495e+02
  344.36  6.5830e+02
  344.41  6.7041e+02
  344.46  6.4153e+02
  344.51  6.6858e+02
  344.56  7.4188e+02
  344.61  7.7966e+02
  344.66  8.4604e+02
  344.71  8.0154e+02
  344.76  7.8028e+02
  344.81  8.1384e+02
  344.86  9.1257e+02
  344.91  9.7418e+02
  344.96  9.8386e+02
  345.01  9.9624e+02
  345.06  1.0098e+03
  345.11  1.0908e+03
  345.16  1.1687e+03
  345.21  1.2055e+03
  345.26  1.0960e+03
  345.31  1.0060e+03
  345.36  8.7807e+02
  345.41  8.3749e+02
  345.46  8.6812e+02
  345.51  1.0356e+03
  345.56  1.1675e+03
  345.61  1.1969e+03
  345.66  1.1450e+03
  345.71  1.0502e+03
  345.76  1.0355e+03
  345.81  1.0102e+03
  345.86  1.0034e+03
  345.91  9.0275e+02
  345.96  8.3408e+02
  346.01  8.3163e+02
  346.06  8.4426e+02
  346.11  8.1527e+02
  346.16  7.8683e+02
  346.21  7.6998e+02
  346.26  7.4607e+02
  346.31  7.8610e+02
  346.36  8.8086e+02
  346.41  1.0127e+03
  346.46  1.0407e+03
  346.51  1.1199e+03
  346.56  1.1400e+03
  346.61  1.0751e+03
  346.66  1.0051e+03
  346.71  8.2382e+02
  346.76  8.5912e+02
  346.81  9.3260e+02
  346.86  1.0548e+03
  346.91  1.1133e+03
  346.96  1.1221e+03
  347.01  1.0415e+03
  347.06  1.0394e+03
  347.11  1.1306e+03
  347.16  1.1955e+03
  347.21  1.2027e+03
  347.26  1.1609e+03
  347.31  9.6490e+02
  347.36  9.2045e+02
  347.41  9.3171e+02
  347.46  9.2828e+02
  347.51  8.8679e+02
  347.56  8.1973e+02
  347.61  7.2845e+02
  347.66  6.8843e+02
  347.71  6.6502e+02
  347.76  6.8299e+02
  347.81  7.5095e+02
  347.86  8.6867e+02
  347.91  9.5336e+02
  347.96  1.0378e+03
  348.01  1.0655e+03
  348.06  1.0495e+03
  348.11  1.0459e+03
  348.16  1.0283e+03
  348.21  1.0229e+03
  348.26  1.0378e+03
  348.31  1.0084e+03
  348.36  9.4822e+02
  348.41  8.6729e+02
  348.46  8.5081e+02
  348.51  8.6521e+02
  348.56  9.0056e+02
  348.61  8.9453e+02
  348.66  9.0185e+02
  348.71  9.4605e+02
  348.76  1.0989e+03
  348.81  1.1949e+03
  348.86  1.2134e+03
  348.91  1.1028e+03
  348.96  1.0066e+03
  349.01  8.2437e+02
  349.06  8.0034e+02
  349.11  7.5510e+02
  349.16  7.1368e+02
  349.21  8.0806e+02
  349.26  9.3494e+02
  349.31  9.0767e+02
  349.36  8.1663e+02
  349.41  7.8167e+02
  349.46  9.3068e+02
  349.51  1.0182e+03
  349.56  1.0469e+03
  349.61  9.3622e+02
  349.66  8.7423e+02
  349.71  8.2399e+02
  349.76  7.5777e+02
  349.81  7.1253e+02
  349.86  7.5197e+02
  349.91  8.5657e+02
  349.96  9.9491e+02
  350.01  1.1957e+03
  350.06  1.2156e+03
  350.11  1.1938e+03
  350.16  1.1663e+03
  350.21  1.1459e+03
  350.26  1.1472e+03
  350.31  1.1320e+03
  350.36  1.1691e+03
  350.41  1.2783e+03
  350.46  1.3232e+03
  350.51  1.2936e+03
  350.56  1.1177e+03
  350.61  1.0663e+03
  350.66  1.0279e+03
  350.71  1.0263e+03
  350.76  1.0262e+03
  350.81  1.0821e+03
  350.86  1.1488e+03
  350.91  1.1901e+03
  350.96  1.1829e+03
  351.01  1.1327e+03
  351.06  1.0115e+03
  351.11  8.7142e+02
  351.16  9.1657e+02
  351.21  9.8884e+02
  351.26  1.0283e+03
  351.31  1.0067e+03
  351.36  9.7800e+02
  351.41  8.8091e+02
  351.46  8.2487e+02
  351.51  7.9466e+02
  351.56  7.7645e+02
  351.61  8.2291e+02
  351.66  9.8056e+02
  351.71  1.0824e+03
  351.76  1.1458e+03
  351.81  1.2004e+03
  351.86  1.2769e+03
  351.91  1.2537e+03
  351.96  1.2229e+03
  352.01  1.1836e+03
  352.06  1.1020e+03
  352.11  1.0372e+03
  352.16  9.7244e+02
  352.21  9.2661e+02
  352.26  9.2051e+02
  352.31  9.7469e+02
  352.36  9.7076e+02
  352.41  9.3394e+02
  352.46  7.9911e+02
  352.51  7.2945e+02
  352.56  7.1993e+02
  352.61  7.2115e+02
  352.66  7.0204e+02
  352.71  6.4952e+02
  352.76  6.8039e+02
  352.81  8.2955e+02
  352.86  9.9526e+02
  352.91  1.0908e+03
  352.96  1.1687e+03
  353.01  1.1477e+03
  353.06  1.1110e+03
  353.11  1.0909e+03
  353.16  1.1312e+03
  353.21  1.1152e+03
  353.26  1.0749e+03
  353.31  9.3436e+02
  353.36  8.7828e+02
  353.41  9.4059e+02
  353.46  1.0368e+03
  353.51  1.1842e+03
  353.56  1.2208e+03
  353.61  1.1846e+03
  353.66  1.1481e+03
  353.71  1.1018e+03
  353.76  1.0799e+03
  353.81  1.0636e+03
  353.86  1.0536e+03
  353.91  1.0924e+03
  353.96  1.2339e+03
  354.01  1.3070e+03
  354.06  1.3185e+03
  354.11  1.2054e+03
  354.16  1.0718e+03
  354.21  1.0047e+03
  354.26  1.0046e+03
  354.31  1.0430e+03
  354.36  1.0997e+03
  354.41  1.1545e+03
  354.46  1.2080e+03
  354.51  1.2268e+03
  354.56  1.2187e+03
  354.61  1.1777e+03
  354.66  1.1630e+03
  354.71  1.1883e+03
  354.76  1.2003e+03
  354.81  1.1400e+03
  354.86  1.1278e+03
  354.91  1.0749e+03
  354.96  1.1424e+03
  355.01  1.2450e+03
  355.06  1.2406e+03
  355.11  1.2348e+03
  355.16  1.1949e+03
  355.21  1.1614e+03
  355.26  1.1495e+03
  355.31  1.1244e+03
  355.36  1.0699e+03
  355.41  1.0118e+03
  355.46  9.7412e+02
  355.51  9.2200e+02
  355.56  9.0111e+02
  355.61  9.8710e+02
  355.66  1.1455e+03
  355.71  1.1362e+03
  355.76  1.1139e+03
  355.81  1.1025e+03
  355.86  1.0816e+03
  355.91  1.0123e+03
  355.96  9.6360e+02
  356.01  1.0113e+03
  356.06  1.0375e+03
  356.11  1.0602e+03
  356.16  1.0690e+03
  356.21  1.0615e+03
  356.26  1.1040e+03
  356.31  1.1718e+03
  356.36  1.2497e+03
  356.41  1.2917e+03
  356.46  1.2782e+03
  356.51  1.1668e+03
  356.56  9.4375e+02
  356.61  6.8307e+02
  356.66  5.4470e+02
  356.71  5.9225e+02
  356.76  7.1130e+02
  356.81  8.7944e+02
  356.86  1.0078e+03
  356.91  9.9644e+02
  356.96  8.9656e+02
  357.01  6.9636e+02
  357.06  5.4058e+02
  357.11  5.3122e+02
  357.16  6.2153e+02
  357.21  7.4294e+02
  357.26  8.1409e+02
  357.31  8.5016e+02
  357.36  8.9592e+02
  357.41  9.5330e+02
  357.46  9.3578e+02
  357.51  9.3992e+02
  357.56  9.2776e+02
  357.61  9.5196e+02
  357.66  9.7883e+02
  357.71  1.0093e+03
  357.76  1.0476e+03
  357.81  1.0658e+03
  357.86  9.9737e+02
  357.91  8.6937e+02
  357.96  8.2486e+02
  358.01  8.1193e+02
  358.06  8.1537e+02
  358.11  7.7111e+02
  358.16  6.1820e+02
  358.21  4.3638e+02
  358.26  4.4511e+02
  358.31  5.0494e+02
  358.36  6.1262e+02
  358.41  7.5552e+02
  358.46  8.0653e+02
  358.51  7.9704e+02
  358.56  7.1888e+02
  358.61  5.6933e+02
  358.66  4.9250e+02
  358.71  5.4224e+02
  358.76  5.6079e+02
  358.81  5.9461e+02
  358.86  6.6661e+02
  358.91  7.3744e+02
  358.96  7.8999e+02
  359.01  7.8220e+02
  359.06  7.8973e+02
  359.11  8.3885e+02
  359.16  9.2477e+02
  359.21  1.0972e+03
  359.26  1.1932e+03
  359.31  1.1691e+03
  359.36  1.0518e+03
  359.41  9.8859e+02
  359.46  9.4454e+02
  359.51  1.0055e+03
  359.56  1.0485e+03
  359.61  1.0976e+03
  359.66  1.1783e+03
  359.71  1.2248e+03
  359.76  1.2647e+03
  359.81  1.2589e+03
  359.86  1.1978e+03
  359.91  1.1789e+03
  359.96  1.1489e+03
  360.01  1.1669e+03
  360.06  1.2066e+03
  360.11  1.3154e+03
  360.16  1.3458e+03
  360.21  1.3507e+03
  360.26  1.1837e+03
  360.31  1.0289e+03
  360.36  9.6853e+02
  360.41  9.3405e+02
  360.46  9.4420e+02
  360.51  9.4929e+02
  360.56  9.4496e+02
  360.61  8.9853e+02
  360.66  8.6186e+02
  360.71  9.2226e+02
  360.76  9.9266e+02
  360.81  1.0413e+03
  360.86  1.0232e+03
  360.91  8.9023e+02
  360.96  7.0301e+02
  361.01  6.2373e+02
  361.06  6.5703e+02
  361.11  7.4180e+02
  361.16  8.0716e+02
  361.21  9.2450e+02
  361.26  1.0383e+03
  361.31  1.0781e+03
  361.36  1.0201e+03
  361.41  9.7411e+02
  361.46  8.9572e+02
  361.51  9.2898e+02
  361.56  1.0197e+03
  361.61  1.0813e+03
  361.66  1.1596e+03
  361.71  1.1708e+03
  361.76  1.1226e+03
  361.81  1.0686e+03
  361.86  8.8422e+02
  361.91  6.7245e+02
  361.96  5.0890e+02
  362.01  4.8716e+02
  362.06  6.0206e+02
  362.11  7.6658e+02
  362.16  8.9279e+02
  362.21  8.9307e+02
  362.26  9.4061e+02
  362.31  1.0726e+03
  362.36  1.1567e+03
